Cycle,Cycle Type,Test Time,Current,Voltage,AH-IN,AH-OUT,WH-IN,WH-OUT,ACR,DCIR,Date
582,,  22d 14:59:00.21,-4.499885557336,2.4999618524450002,1.2966300000000002,1.299021792459,1.192898911283,4.53715037075,0,0,43625.3703527778
583,,  22d 15:53:58.68,-4.500114442664,2.4999618524450002,1.2970000000000002,1.295896726425,1.183102400999,4.515495307081,0,0,43625.4085408449
584,,  22d 16:49:40.30,-4.500038147555,2.4999618524450002,1.29871,1.298821782729,1.1990518521009998,4.535759797353,0,0,43625.4472282639
585,,  22d 17:45:28.02,-4.500038147555,2.4999618524450002,1.2966600000000001,1.2930217612250001,1.193723804929,4.502949012579,0,0,43625.485986412
586,,  22d 18:41:51.07,-4.499961852445,2.4999618524450002,1.29415,1.295996767332,1.223149002841,4.520861771405,0,0,43625.525153576404
587,,  22d 19:37:38.82,-4.500038147555,2.4999618524450002,1.2956,1.294584249559,1.200582228051,4.512844258224,0,0,43625.5639122569
588,,  22d 20:31:59.50,-4.499961852445,2.4999618524450002,1.29606,1.295759289601,1.1642140737839999,4.519113589891,0,0,43625.6016628009
589,,  22d 21:27:37.81,-4.500038147555,2.4999618524450002,1.29491,1.2934717693389999,1.2078744932230001,4.506541303730001,0,0,43625.6403118981
590,,  22d 22:23:42.86,-4.499885557336,2.4999618524450002,1.29303,1.294646744556,1.216474681599,4.514056237179,0,0,43625.679270798595
591,,  22d 23:19:26.62,-4.500038147555,2.4999618524450002,1.2963299999999998,1.296846772652,1.193676444327,4.526053535507,0,0,43625.7179829977
592,,  23d 00:14:46.79,-4.500038147555,2.4999618524450002,1.29572,1.295859238491,1.181658962587,4.520619648116,0,0,43625.7564222801
593,,  23d 01:09:27.04,-4.500114442664,2.4999618524450002,1.2956499999999995,1.291571712457,1.164359865686,4.494898659387999,0,0,43625.7943998148
594,,  23d 02:04:14.43,-4.499961852445,2.4999618524450002,1.2919200000000002,1.295496763318,1.179702216099,4.506455747497,0,0,43625.832459456
595,,  23d 02:58:53.62,-4.500038147555,2.4999618524450002,1.29607,1.2968592549299998,1.163125855731,4.517206759621001,0,0,43625.8704245139
596,,  23d 03:53:19.57,-4.500038147555,2.4999618524450002,1.2969700000000002,1.292634268376,1.158362519812,4.499971801104,0,0,43625.9082360764
597,,  23d 04:49:13.30,-4.499885557336,2.4999618524450002,1.29191,1.293409245973,1.2000817230299998,4.506266246161999,0,0,43625.947064039305
598,,  23d 05:44:54.21,-4.500114442664,2.4999618524450002,1.29456,1.294496749536,1.198967614432,4.511752514457,0,0,43625.9857433218
599,,  23d 06:40:26.40,-4.499885557336,2.4999618524450002,1.29293,1.2921342426,1.1852373796709998,4.498250852152,0,0,43626.0243216898
600,,  23d 07:35:58.54,-4.500038147555,2.499809262226,1.29407,1.295209244068,1.202011472738,4.516436143788,0,0,43626.062899525496
601,,  23d 08:31:13.72,-4.499961852445,2.4999618524450002,1.29328,1.291959222264,1.178366091229,4.49721857431,0,0,43626.1012810417
602,,  23d 09:26:52.01,-4.500038147555,2.4999618524450002,1.29348,1.294009246479,1.196873088997,4.509975404347,0,0,43626.1399299537
603,,  23d 10:22:31.28,-4.499961852445,2.4999618524450002,1.29398,1.293384248242,1.189565830565,4.5065739792379995,0,0,43626.1785904282
604,,  23d 11:18:01.57,-4.5002670328829995,2.499809262226,1.29161,1.28938420422,1.193920928479,4.478004254329,0,0,43626.2171469097
605,,  23d 12:12:31.87,-4.500114442664,2.4999618524450002,1.29055,1.289971726007,1.164039275517,4.485816947437001,0,0,43626.2550088657
606,,  23d 13:07:09.35,-4.499961852445,2.499809262226,1.29071,1.2922342571160002,1.169692060017,4.49925763866,0,0,43626.2929540278
607,,  23d 14:03:13.28,-4.499885557336,2.4999618524450002,1.29038,1.288946714037,1.226210432283,4.475457482218,0,0,43626.3318997106
608,,  23d 14:57:57.09,-4.499961852445,2.499809262226,1.29083,1.291746720133,1.176496704523,4.4967436091729995,0,0,43626.3699180787
609,,  23d 15:53:49.09,-4.500190737774,2.4999618524450002,1.29101,1.289734191848,1.20642114689,4.484923597665,0,0,43626.4087259606
610,,  23d 16:49:06.58,-4.499961852445,2.4999618524450002,1.28923,1.287234213848,1.223057354716,4.470865146232,0,0,43626.447134155096
611,,  23d 17:43:46.52,-4.500038147555,2.4999618524450002,1.28811,1.2895342143089998,1.165362124747,4.483474629271,0,0,43626.4851077431
612,,  23d 18:38:30.61,-4.499885557336,2.499656672007,1.29033,1.291759241125,1.1662815775120001,4.496726163959,0,0,43626.523129571804
613,,  23d 19:34:54.55,-4.499885557336,2.4999618524450002,1.29088,1.290434220978,1.216473687203,4.489702488447,0,0,43626.5623067477
614,,  23d 20:31:07.94,-4.500038147555,2.4999618524450002,1.2906600000000001,1.289346713662,1.2070431340710002,4.483183500822,0,0,43626.6013620486
615,,  23d 21:25:58.52,-4.499961852445,2.4999618524450002,1.2900399999999999,1.2905842321680001,1.181979174761,4.489521220017,0,0,43626.6394589583
616,,  23d 22:21:50.40,-4.500038147555,2.4999618524450002,1.29093,1.291534261262,1.22526546673,4.495696440828,0,0,43626.6782652083
617,,  23d 23:17:41.05,-4.500038147555,2.4999618524450002,1.2901200000000002,1.285034183643,1.19879345628,4.4622741424650005,0,0,43626.7170570023
618,,  24d 00:12:24.06,-4.500038147555,2.4999618524450002,1.28656,1.288871703993,1.1658573344679999,4.479994715389,0,0,43626.755066365695
619,,  24d 01:09:12.62,-4.500114442664,2.4999618524450002,1.28918,1.291259218657,1.231160411021,4.494335696027,0,0,43626.7945287963
620,,  24d 02:05:13.89,-4.500114442664,2.4999618524450002,1.2894299999999999,1.285434205426,1.199172658441,4.455496895201,0,0,43626.83344375
621,,  24d 03:00:12.83,-4.500038147555,2.499656672007,1.2871099999999998,1.287971731636,1.180583968725,4.474133605026,0,0,43626.8716372338
622,,  24d 03:56:58.81,-4.499885557336,2.4999618524450002,1.28873,1.29178423073,1.2153909666940002,4.498783190231,0,0,43626.911069710695
623,,  24d 04:52:23.14,-4.499809262226,2.4999618524450002,1.2894200000000002,1.2824716744,1.192680100059,4.448672748077,0,0,43626.9495571065
624,,  24d 05:47:17.88,-4.500114442664,2.499809262226,1.28376,1.284646712551,1.184067276689,4.459252960205,0,0,43626.9877021181
625,,  24d 06:43:50.37,-4.500114442664,2.4999618524450002,1.28587,1.29029670731,1.220443685173,4.489895467775,0,0,43627.0269784375
626,,  24d 07:38:33.63,-4.500038147555,2.499809262226,1.28582,1.282046661844,1.192450921564,4.439411918489,0,0,43627.0649905208
627,,  24d 08:33:39.06,-4.500038147555,2.4999618524450002,1.28653,1.288159229066,1.197873033057,4.476944055934,0,0,43627.1032592361
628,,  24d 09:30:12.11,-4.500190737774,2.499809262226,1.28531,1.282121702816,1.2161332738619999,4.432257793322,0,0,43627.1425418866
629,,  24d 10:26:55.94,-4.499961852445,2.4999618524450002,1.28295,1.284846672537,1.2585862428569998,4.453063959261,0,0,43627.1819495139
630,,  24d 11:22:42.21,-4.499809262226,2.4999618524450002,1.2877299999999998,1.289809218831,1.232719026025,4.486821904281,0,0,43627.2206908449
631,,  24d 12:18:35.94,-4.499961852445,2.4999618524450002,1.2874,1.282446684313,1.2054776273999999,4.4415372810610005,0,0,43627.2595184375
632,,  24d 13:15:23.21,-4.499809262226,2.4999618524450002,1.28441,1.289846727166,1.218344839994,4.488703152883,0,0,43627.2989658565
633,,  24d 14:10:43.78,-4.499809262226,2.4999618524450002,1.2887,1.2821841807799998,1.188604225773,4.432085442857,0,0,43627.337409838
634,,  24d 15:06:48.30,-4.500114442664,2.499809262226,1.28388,1.287496732268,1.263283041692,4.474559500333,0,0,43627.376362407405
635,,  24d 16:04:13.14,-4.499809262226,2.4999618524450002,1.28641,1.288659193069,1.28259158797,4.482902886912,0,0,43627.4162446296
636,,  24d 16:59:42.05,-4.499809262226,2.4999618524450002,1.28903,1.282009200031,1.187570911545,4.43125934477,0,0,43627.4547849074
637,,  24d 17:55:58.07,-4.500038147555,2.4999618524450002,1.2833899999999998,1.287696740301,1.26428409939,4.475132083082,0,0,43627.4938705903
638,,  24d 18:53:13.52,-4.499809262226,2.4999618524450002,1.2853700000000001,1.28545920551,1.216810565511,4.459108994222,0,0,43627.5336441088
639,,  24d 19:49:45.50,-4.500038147555,2.4999618524450002,1.2869,1.2863217138079999,1.212190587482,4.467797105039,0,0,43627.5729146412
640,,  24d 20:46:19.49,-4.500038147555,2.4999618524450002,1.28544,1.284109188541,1.2212477839899998,4.447591989556,0,0,43627.6122083218
641,,  24d 21:42:39.20,-4.500114442664,2.4999618524450002,1.28344,1.2869716933050002,1.248341968746,4.4610339432020005,0,0,43627.6513365162
642,,  24d 22:37:34.94,-4.499885557336,2.499809262226,1.29008,1.286034268061,1.1720563468979999,4.462883450777,0,0,43627.689493287005
643,,  24d 23:34:27.72,-4.500114442664,2.4999618524450002,1.28224,1.27964673007,1.220243009666,4.418081615169999,0,0,43627.7290043634
644,,  25d 00:31:18.45,-4.499885557336,2.4999618524450002,1.28249,1.285996732695,1.241247508824,4.466438917297,0,0,43627.7684917593
645,,  25d 01:27:53.29,-4.499885557336,2.499809262226,1.28664,1.284984237212,1.223977732459,4.459650919097,0,0,43627.807795567096
646,,  25d 02:23:09.16,-4.499809262226,2.4999618524450002,1.28577,1.28629673406,1.1975853571789998,4.467400169084,0,0,43627.846184930604
647,,  25d 03:18:52.04,-4.500190737774,2.4999618524450002,1.28401,1.285134199164,1.231860032061,4.457958490399,0,0,43627.8848870023
648,,  25d 04:15:32.93,-4.500038147555,2.499656672007,1.28586,1.282859184063,1.21665555518,4.44672456802,0,0,43627.9242604398
649,,  25d 05:10:45.44,-4.500114442664,2.4999618524450002,1.28435,1.284521747926,1.1884651381290001,4.456792624226,0,0,43627.962611088
650,,  25d 06:08:06.91,-4.500038147555,2.4999618524450002,1.28295,1.286121731282,1.293585004264,4.468291075589,0,0,43628.0024542361
651,,  25d 07:03:27.29,-4.499961852445,2.4999618524450002,1.2866,1.282071681088,1.194587007576,4.439586786702,0,0,43628.0408960532
652,,  25d 07:58:42.23,-4.499885557336,2.4999618524450002,1.28332,1.280984229549,1.197219612327,4.443122429911,0,0,43628.0792747454
653,,  25d 08:54:04.47,-4.500114442664,2.4999618524450002,1.2808899999999999,1.283221722022,1.197767119121,4.448306231601,0,0,43628.1177380787
654,,  25d 09:49:33.74,-4.499809262226,2.4999618524450002,1.2804799999999998,1.281446706339,1.219008755235,4.431109415739,0,0,43628.156282615695
655,,  25d 10:44:58.07,-4.500114442664,2.4999618524450002,1.2841799999999999,1.28513420676,1.193231106336,4.4510268175770005,0,0,43628.1947700116
656,,  25d 11:40:18.40,-4.500038147555,2.4999618524450002,1.2843799999999999,1.283096707541,1.195866530548,4.440146658665,0,0,43628.2332112731
657,,  25d 12:35:56.83,-4.500114442664,2.4999618524450002,1.28298,1.2829966688480001,1.204900172492,4.439237616599,0,0,43628.2718618056
658,,  25d 13:31:36.25,-4.499961852445,2.4999618524450002,1.2822200000000001,1.277446683585,1.210612456759,4.421042120908,0,0,43628.3105237269
659,,  25d 14:28:07.46,-4.499809262226,2.4999618524450002,1.2772,1.276321684591,1.235311261941,4.416432499471,0,0,43628.349785277795
660,,  25d 15:23:51.16,-4.499961852445,2.4999618524450002,1.27722,1.2801717085089999,1.217747547614,4.428841759103,0,0,43628.3884969444
661,,  25d 16:20:08.35,-4.499961852445,2.4999618524450002,1.2812,1.279946712536,1.2466080368299999,4.433053867636,0,0,43628.427596145804
662,,  25d 17:15:14.10,-4.500038147555,2.4999618524450002,1.28071,1.281309194226,1.1909640149690002,4.436809630327,0,0,43628.465868669
663,,  25d 18:12:08.55,-4.500114442664,2.4999618524450002,1.27966,1.278284167755,1.245346056876,4.41755372543,0,0,43628.5053991088
664,,  25d 19:09:58.91,-4.500038147555,2.499809262226,1.27923,1.280771704734,1.312691821557,4.435725661469,0,0,43628.545576678196
665,,  25d 20:07:13.13,-4.500038147555,2.4999618524450002,1.27971,1.2821966748459999,1.268855958372,4.438609918059,0,0,43628.585335717595
666,,  25d 21:02:19.66,-4.500038147555,2.4999618524450002,1.28338,1.2745091737010001,1.1903220015340001,4.401514626425,0,0,43628.6236172917
667,,  25d 21:59:21.78,-4.500038147555,2.4999618524450002,1.27578,1.284546748457,1.250130790687,4.457513279142,0,0,43628.6632367014
668,,  25d 22:54:32.03,-4.499885557336,2.4999618524450002,1.2820200000000002,1.277359170624,1.205467925667,4.405266222978,0,0,43628.7015611343
669,,  25d 23:51:53.26,-4.500038147555,2.4999618524450002,1.2783200000000001,1.282746697833,1.264995350052,4.436218277506,0,0,43628.7414013889
670,,  26d 00:46:58.05,-4.500114442664,2.4999618524450002,1.28441,1.281084174879,1.181094262241,4.434846915872,0,0,43628.7796625231
671,,  26d 01:43:53.48,-4.499961852445,2.4999618524450002,1.2811700000000001,1.284521687261,1.236297116422,4.459355510708,0,0,43628.8192045255
672,,  26d 02:38:21.36,-4.499961852445,2.4999618524450002,1.28124,1.276859182273,1.184755780089,4.408348507009,0,0,43628.857038634305
673,,  26d 03:34:35.45,-4.500190737774,2.4999618524450002,1.2792,1.277034203273,1.275159544543,4.417089121121,0,0,43628.8961018981
674,,  26d 04:30:24.09,-4.499885557336,2.4999618524450002,1.27873,1.281071704571,1.2630429832230001,4.437090681449,0,0,43628.934870625
675,,  26d 05:25:48.66,-4.499809262226,2.499809262226,1.28092,1.2798341721989999,1.209466590946,4.430859805083,0,0,43628.9733609028
676,,  26d 06:23:12.43,-4.499961852445,2.4999618524450002,1.2806099999999998,1.284346711388,1.2628426338760002,4.457222599457,0,0,43629.0132306481
677,,  26d 07:18:57.94,-4.500038147555,2.499809262226,1.28244,1.278684188687,1.205031355516,4.419944390062001,0,0,43629.051963287005
678,,  26d 08:14:30.17,-4.500038147555,2.4999618524450002,1.28031,1.280109179394,1.212463371928,4.4310432504640005,0,0,43629.0905420139
679,,  26d 09:10:33.36,-4.499961852445,2.4999618524450002,1.2785600000000001,1.278221692098,1.225644070554,4.416285342639,0,0,43629.1294793866
680,,  26d 10:06:27.10,-4.500114442664,2.4999618524450002,1.2757100000000001,1.27398415405,1.231396223525,4.388664339022,0,0,43629.1683071643
681,,  26d 11:03:47.24,-4.499961852445,2.4999618524450002,1.27908,1.2830092299009999,1.246311715648,4.449651080071,0,0,43629.2081349421
682,,  26d 11:59:22.68,-4.500038147555,2.499809262226,1.27846,1.273159148653,1.213511466073,4.394629707446,0,0,43629.2467509259
683,,  26d 12:55:07.90,-4.500038147555,2.4999618524450002,1.27747,1.279671716842,1.2116919175660001,4.427211803505,0,0,43629.2854801273
684,,  26d 13:53:14.86,-4.499885557336,2.499809262226,1.2786300000000002,1.2780466618200002,1.302587011278,4.419825835039,0,0,43629.325849953704
685,,  26d 14:49:09.42,-4.499961852445,2.4999618524450002,1.28005,1.279809195315,1.201892951169,4.428751764378,0,0,43629.364687025496
686,,  26d 15:45:41.15,-4.499961852445,2.4999618524450002,1.27932,1.278684183883,1.2450430682790001,4.42210314015,0,0,43629.4039546644
687,,  26d 16:42:09.45,-4.500114442664,2.4999618524450002,1.27849,1.277771704284,1.234965980673,4.411943034746,0,0,43629.4431826852
688,,  26d 17:38:35.24,-4.500038147555,2.499809262226,1.2776399999999999,1.275646711181,1.223260162693,4.403915074268,0,0,43629.482381412
689,,  26d 18:35:05.27,-4.500038147555,2.4999618524450002,1.2769700000000002,1.278734141795,1.241010499235,4.423692359265,0,0,43629.5216289815
690,,  26d 19:31:28.52,-4.500038147555,2.4999618524450002,1.27633,1.276846669169,1.237935925385,4.416851942633,0,0,43629.560798402796
691,,  26d 20:28:32.04,-4.499961852445,2.4999618524450002,1.27758,1.2789091633299998,1.2403116517739998,4.420144645271001,0,0,43629.600433923595
692,,  26d 21:24:31.18,-4.499885557336,2.499656672007,1.28021,1.277746675727,1.209019939156,4.41710447987,0,0,43629.639324282405
693,,  26d 22:21:47.35,-4.499961852445,2.499809262226,1.2784,1.2756966920550001,1.2945299483230002,4.401694280354,0,0,43629.6791061111
694,,  26d 23:18:33.52,-4.500190737774,2.4999618524450002,1.27593,1.280446684299,1.231117895024,4.432549703896,0,0,43629.7185408681
695,,  27d 00:15:20.39,-4.499885557336,2.4999618524450002,1.2816199999999998,1.277946687378,1.217165893409,4.418755271329,0,0,43629.7579834028
696,,  27d 01:12:08.86,-4.499885557336,2.4999618524450002,1.27547,1.275546683739,1.308077224966,4.406782581597,0,0,43629.7974447454
697,,  27d 02:09:42.34,-4.499656672007,2.4999618524450002,1.2786600000000001,1.277896660546,1.260382227645,4.419556002394001,0,0,43629.8374271644
698,,  27d 03:06:49.16,-4.500114442664,2.4999618524450002,1.27706,1.27289667894,1.264987432663,4.3952052246469995,0,0,43629.8771004745
699,,  27d 04:03:01.69,-4.499809262226,2.4999618524450002,1.2730199999999998,1.2771841821330001,1.229664547589,4.4071265641,0,0,43629.9161460301
700,,  27d 04:58:48.88,-4.499885557336,2.4999618524450002,1.2789,1.2780842015279998,1.21546484823,4.420106955011,0,0,43629.9548980093
701,,  27d 05:55:30.43,-4.500038147555,2.4999618524450002,1.27474,1.272884167775,1.2576337536220001,4.389699801378,0,0,43629.9942790509
702,,  27d 06:51:44.26,-4.499961852445,2.4999618524450002,1.27397,1.2737592059899998,1.2525575245640002,4.393789821322,0,0,43630.033339594906
703,,  27d 07:48:44.28,-4.500038147555,2.4999618524450002,1.27664,1.2777467116060002,1.295908502675,4.420372934495,0,0,43630.072934421296
704,,  27d 08:45:31.84,-4.500114442664,2.4999618524450002,1.2743099999999998,1.266971627262,1.314346413674,4.362995479716,0,0,43630.112385092594
705,,  27d 09:43:11.77,-4.499961852445,2.4999618524450002,1.26741,1.270571688785,1.276519683339,4.3794516169,0,0,43630.1524420255
706,,  27d 10:40:00.65,-4.499961852445,2.4999618524450002,1.2722600000000002,1.276234175536,1.274057438406,4.405408688291,0,0,43630.1919078819
707,,  27d 11:37:16.82,-4.500038147555,2.4999618524450002,1.2791299999999999,1.279759198368,1.232637070341,4.432234704643,0,0,43630.2316899074
708,,  27d 12:34:15.84,-4.499961852445,2.4999618524450002,1.27859,1.277996715464,1.2297384834610001,4.421758875422,0,0,43630.271273148195
709,,  27d 13:31:18.95,-4.499961852445,2.4999618524450002,1.27755,1.274309170188,1.227375707312,4.398807006599,0,0,43630.3109039583
710,,  27d 14:27:52.82,-4.499961852445,2.4999618524450002,1.2747,1.274196708618,1.274895676794,4.397627910561,0,0,43630.3501960185
711,,  27d 15:25:40.56,-4.499961852445,2.4999618524450002,1.2756299999999998,1.278709215486,1.261874252063,4.426407717688,0,0,43630.3903434144
712,,  27d 16:22:12.47,-4.500114442664,2.4999618524450002,1.27672,1.27053414673,1.221870191657,4.382530592904001,0,0,43630.429613044
713,,  27d 17:18:01.60,-4.499961852445,2.4999618524450002,1.2719,1.270546669366,1.214062010564,4.378989751353,0,0,43630.4683876505
714,,  27d 18:14:49.08,-4.500190737774,2.4999618524450002,1.27177,1.277596669736,1.275713723107,4.419138489521,0,0,43630.507837419
715,,  27d 19:11:41.45,-4.499961852445,2.4999618524450002,1.27365,1.26699663397,1.229800275889,4.361288377210999,0,0,43630.5473436111
716,,  27d 20:08:11.63,-4.500114442664,2.499809262226,1.27123,1.277271685119,1.258368365088,4.417397828599,0,0,43630.5865933449
717,,  27d 21:05:18.39,-4.500038147555,2.4999618524450002,1.27472,1.275209132156,1.239545823301,4.396127308623,0,0,43630.6262662963
718,,  27d 22:02:08.52,-4.499961852445,2.499809262226,1.27823,1.2775842062,1.22399661615,4.418988655858,0,0,43630.6657466319
